Date,Trap,Latitude,Longitude,Tavg,DewPoint,PrecipTotal,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS
2009-09-17,T003,41.964242,-87.757639,62.0,51.5,0.0,0,0,0,0,0,0,1
2007-01-08,T158,41.682587,-87.707973,80.5,62.5,0.0,0,0,1,0,0,0,0
2007-02-08,T162,41.725516999999996,-87.61425799999999,81.5,66.0,0.0,0,0,1,0,0,0,0
2007-07-08,T015,41.974089,-87.824812,82.5,73.0,0.685,0,1,0,0,0,0,0
2007-02-07,T096,41.731922,-87.677512,67.0,50.0,0.0,0,0,1,0,0,0,0
2007-05-06,T054,41.921965,-87.632085,56.5,47.5,0.345,0,0,0,1,0,0,0
2013-07-19,T235,41.776428,-87.627096,85.0,69.5,0.2905,0,0,0,0,1,0,0
2011-12-08,T903,41.957799,-87.930995,72.5,58.0,0.0,0,0,1,0,0,0,0
2011-12-08,T031,41.801497999999995,-87.763416,72.5,58.0,0.0,0,0,0,1,0,0,0
2007-08-24,T046,41.891118,-87.65449100000001,75.0,67.0,0.22,0,0,1,0,0,0,0
2007-08-16,T115,41.673408,-87.599862,71.5,64.5,0.0,0,1,0,0,0,0,0
2013-06-28,T115,41.673408,-87.599862,75.5,60.5,0.0805,0,0,1,0,0,0,0
2009-07-17,T102,41.750498,-87.605294,64.0,51.5,0.0005,0,0,1,0,0,0,0
2011-10-06,T074,41.822536,-87.66634300000001,60.5,56.0,0.48,0,0,0,1,0,0,0
2007-08-28,T107,41.729669,-87.582699,79.5,65.5,0.0,0,0,1,0,0,0,0
2013-08-22,T903,41.957799,-87.930995,73.0,66.5,0.295,0,0,1,0,0,0,0
2007-07-18,T011,41.944869,-87.832763,77.0,68.5,1.235,0,0,0,1,0,0,0
2011-06-30,T115,41.673408,-87.599862,76.0,61.5,0.0155,0,0,1,0,0,0,0
2013-07-19,T224,41.947227000000005,-87.67145699999999,85.0,69.5,0.2905,0,0,1,0,0,0,0
2013-08-29,T222,41.925197999999995,-87.746381,78.0,64.5,0.0,0,0,1,0,0,0,0
2011-12-08,T212,41.680946,-87.535198,72.5,58.0,0.0,0,0,0,0,0,0,1
2007-08-22,T097,41.644612,-87.60449799999999,80.0,70.5,0.625,0,1,0,0,0,0,0
2011-07-15,T061,41.801179,-87.679447,79.0,60.0,0.0005,0,0,1,0,0,0,0
2007-09-24,T003,41.964242,-87.757639,80.0,62.5,0.0,0,1,0,0,0,0,0
2009-06-15,T090,41.868077,-87.666901,68.0,49.0,0.0,0,0,0,1,0,0,0
2011-07-15,T200,41.678618,-87.559308,79.0,60.0,0.0005,0,0,0,1,0,0,0
2011-05-08,T030,41.899229999999996,-87.716788,76.5,68.0,0.001,0,0,1,0,0,0,0
2011-12-09,T031,41.801497999999995,-87.763416,75.0,59.0,0.0,0,0,0,1,0,0,0
2007-08-21,T017,41.960615999999995,-87.777189,77.5,70.0,0.0055,0,1,0,0,0,0,0
2007-09-24,T079,41.766202,-87.562889,80.0,62.5,0.0,0,1,0,0,0,0,0
2009-10-07,T114,41.798697,-87.736812,74.5,64.5,0.1,0,0,1,0,0,0,0
2007-09-24,T129,41.891126,-87.61156,80.0,62.5,0.0,0,0,1,0,0,0,0
2009-06-07,T061,41.801179,-87.679447,73.5,54.0,0.0,0,0,1,0,0,0,0
2013-08-08,T212,41.680946,-87.535198,73.0,55.5,0.0,0,0,0,1,0,0,0
2009-07-31,T151,41.916265,-87.800515,71.0,54.5,0.0,0,0,0,1,0,0,0
2009-02-06,T220,41.963976,-87.69181,55.0,46.5,0.09,0,0,0,1,0,0,0
2007-09-24,T095,41.704336,-87.70373599999999,80.0,62.5,0.0,0,0,1,0,0,0,0
2007-02-07,T145,41.878114000000004,-87.629798,67.0,50.0,0.0,0,0,0,0,1,0,0
2007-01-08,T148,42.01743,-87.68776899999999,80.5,62.5,0.0,0,1,0,0,0,0,0
2007-06-29,T018,42.010412,-87.66214000000001,63.5,55.5,0.0,0,0,0,1,0,0,0
2011-11-07,T065,41.778296999999995,-87.752411,80.0,70.5,0.26,0,0,1,0,0,0,0
2013-06-27,T003,41.964242,-87.757639,78.0,66.0,0.755,0,0,0,1,0,0,0
2011-06-30,T900,41.974689,-87.890615,76.0,61.5,0.0155,0,0,1,0,0,0,0
2007-08-22,T138,41.726465000000005,-87.585413,80.0,70.5,0.625,0,1,0,0,0,0,0
2009-07-08,T155,41.776156,-87.778927,70.0,59.0,0.28,0,1,0,0,0,0,0
2011-02-09,T090,41.868077,-87.666901,85.5,69.0,0.0005,0,0,1,0,0,0,0
2011-02-09,T135,41.662014,-87.72460799999999,85.5,69.0,0.0005,0,0,1,0,0,0,0
2011-07-25,T030,41.899229999999996,-87.716788,81.5,66.5,0.005,0,1,0,0,0,0,0
2013-08-29,T012,41.991429,-87.747113,78.0,64.5,0.0,0,1,0,0,0,0,0
2009-03-09,T209,41.740641,-87.546587,66.0,54.5,0.0,0,0,0,1,0,0,0
2011-07-29,T114,41.798697,-87.736812,79.5,68.0,0.53,0,0,1,0,0,0,0
2013-01-08,T224,41.947227000000005,-87.67145699999999,71.5,55.5,0.0,0,0,1,0,0,0,0
2011-06-17,T069,41.768388,-87.678649,72.0,60.0,0.0,0,0,1,0,0,0,0
2009-10-07,T002,41.95469,-87.800991,74.5,64.5,0.1,0,0,1,0,0,0,0
2009-06-26,T153,41.907645,-87.760886,78.5,60.5,0.0,0,0,0,1,0,0,0
2007-08-15,T006,41.990284,-87.797127,76.5,68.0,0.53,0,0,1,0,0,0,0
2007-08-15,T144,41.94016,-87.794896,76.5,68.0,0.53,0,0,1,0,0,0,0
2009-07-31,T047,41.868142,-87.696269,71.0,54.5,0.0,0,0,1,0,0,0,0
2013-01-08,T008,42.008314,-87.77792099999999,71.5,55.5,0.0,0,0,1,0,0,0,0
2007-01-08,T161,41.719059,-87.675088,80.5,62.5,0.0,0,0,1,0,0,0,0
2007-08-21,T084,41.692555,-87.598865,77.5,70.0,0.0055,0,0,1,0,0,0,0
2013-12-09,T231,41.98728,-87.666066,72.5,58.5,0.0305,0,0,0,1,0,0,0
2013-12-09,T054,41.921965,-87.632085,72.5,58.5,0.0305,0,1,0,0,0,0,0
2007-01-08,T044,41.883284,-87.705085,80.5,62.5,0.0,0,0,1,0,0,0,0
2011-08-26,T073,41.773215,-87.60088,71.5,58.0,0.0,0,0,1,0,0,0,0
2013-09-19,T223,41.973845000000004,-87.805059,77.0,67.0,0.4205,0,1,0,0,0,0,0
2007-08-24,T081,41.821582,-87.62779599999999,75.0,67.0,0.22,0,1,0,0,0,0,0
2011-08-19,T047,41.868142,-87.696269,76.5,62.5,0.0,0,0,0,1,0,0,0
2007-01-08,T069,41.768388,-87.678649,80.5,62.5,0.0,0,1,0,0,0,0,0
2007-08-24,T002,41.95469,-87.800991,75.0,67.0,0.22,0,1,0,0,0,0,0
2011-06-30,T226,41.793818,-87.654234,76.0,61.5,0.0155,0,0,1,0,0,0,0
2009-07-08,T900,41.974689,-87.890615,70.0,59.0,0.28,0,0,0,1,0,0,0
2007-08-21,T080,41.754676,-87.612922,77.5,70.0,0.0055,0,0,0,1,0,0,0
2009-03-09,T048,41.867108,-87.654224,66.0,54.5,0.0,0,0,1,0,0,0,0
2011-05-08,T065,41.778296999999995,-87.752411,76.5,68.0,0.001,0,1,0,0,0,0,0
2007-08-16,T128,41.704572,-87.56566600000001,71.5,64.5,0.0,0,1,0,0,0,0,0
2007-08-22,T115,41.673408,-87.599862,80.0,70.5,0.625,0,1,0,0,0,0,0
2011-12-08,T046,41.891118,-87.65449100000001,72.5,58.0,0.0,0,0,0,1,0,0,0
2009-09-25,T011,41.944869,-87.832763,65.0,57.0,0.09,0,0,0,1,0,0,0
2013-08-08,T079,41.766202,-87.562889,73.0,55.5,0.0,0,0,0,1,0,0,0
2011-09-23,T102,41.750498,-87.605294,55.0,45.0,0.01,0,1,0,0,0,0,0
2013-06-28,T158,41.682587,-87.707973,75.5,60.5,0.0805,0,0,1,0,0,0,0
2013-07-19,T226,41.793818,-87.654234,85.0,69.5,0.2905,0,1,0,0,0,0,0
2011-07-25,T048,41.867108,-87.654224,81.5,66.5,0.005,0,0,1,0,0,0,0
2007-04-10,T145,41.878114000000004,-87.629798,68.5,56.0,0.0,0,1,0,0,0,0,0
2011-06-30,T148,42.01743,-87.68776899999999,76.0,61.5,0.0155,0,0,0,1,0,0,0
2007-02-08,T099,41.733643,-87.55551,81.5,66.0,0.0,0,0,1,0,0,0,0
2007-09-24,T061,41.801179,-87.679447,80.0,62.5,0.0,0,0,1,0,0,0,0
2013-06-21,T155,41.776156,-87.778927,76.5,64.0,0.45,0,0,0,1,0,0,0
2007-04-10,T037,41.921177,-87.79518,68.5,56.0,0.0,0,0,1,0,0,0,0
2009-07-13,T900,41.974689,-87.890615,71.0,47.0,0.0,0,0,0,1,0,0,0
2011-05-08,T031,41.801497999999995,-87.763416,76.5,68.0,0.001,0,0,0,0,0,0,1
2013-08-15,T900,41.974689,-87.890615,65.5,51.5,0.0,0,1,0,0,0,0,0
2011-05-08,T222,41.925197999999995,-87.746381,76.5,68.0,0.001,0,0,1,0,0,0,0
2009-08-25,T900,41.974689,-87.890615,71.5,61.0,0.0,0,0,0,1,0,0,0
2007-07-18,T065,41.778296999999995,-87.752411,77.0,68.5,1.235,0,0,1,0,0,0,0
2009-07-31,T220,41.963976,-87.69181,71.0,54.5,0.0,0,1,0,0,0,0,0
2011-05-08,T128,41.704572,-87.56566600000001,76.5,68.0,0.001,0,0,0,1,0,0,0
2009-07-17,T094,41.720848,-87.666014,64.0,51.5,0.0005,0,0,1,0,0,0,0
2007-08-16,T115,41.673408,-87.599862,71.5,64.5,0.0,0,1,0,0,0,0,0
2013-08-08,T138,41.726465000000005,-87.585413,73.0,55.5,0.0,0,0,0,1,0,0,0
2007-08-15,T091,41.862292,-87.64886,76.5,68.0,0.53,0,1,0,0,0,0,0
2007-07-08,T069,41.768388,-87.678649,82.5,73.0,0.685,0,0,1,0,0,0,0
2009-09-17,T148,42.01743,-87.68776899999999,62.0,51.5,0.0,0,0,1,0,0,0,0
2007-08-21,T077,41.778748,-87.586427,77.5,70.0,0.0055,0,0,1,0,0,0,0
2011-07-29,T230,41.904194,-87.756155,79.5,68.0,0.53,0,0,1,0,0,0,0
2009-12-06,T066,41.77166,-87.703047,61.5,49.0,0.001,0,0,1,0,0,0,0
2013-07-25,T048,41.867108,-87.654224,69.5,53.0,0.0,0,0,0,1,0,0,0
2009-07-17,T003,41.964242,-87.757639,64.0,51.5,0.0005,0,0,0,1,0,0,0
2007-02-07,T044,41.883284,-87.705085,67.0,50.0,0.0,0,0,1,0,0,0,0
2009-08-13,T054,41.921965,-87.632085,74.0,55.0,0.0,0,1,0,0,0,0,0
2007-06-09,T138,41.726465000000005,-87.585413,78.5,66.5,0.13,0,1,0,0,0,0,0
2011-12-09,T002,41.95469,-87.800991,75.0,59.0,0.0,0,0,1,0,0,0,0
2007-11-07,T080,41.754676,-87.612922,70.0,51.0,0.0,0,0,0,1,0,0,0
2011-12-09,T233,42.009876,-87.807277,75.0,59.0,0.0,0,0,1,0,0,0,0
2007-07-08,T155,41.776156,-87.778927,82.5,73.0,0.685,0,0,1,0,0,0,0
2013-08-22,T230,41.904194,-87.756155,73.0,66.5,0.295,0,0,1,0,0,0,0
2011-12-09,T033,41.906638,-87.701431,75.0,59.0,0.0,0,0,0,1,0,0,0
2013-08-22,T031,41.801497999999995,-87.763416,73.0,66.5,0.295,0,0,1,0,0,0,0
2007-08-15,T158,41.682587,-87.707973,76.5,68.0,0.53,0,0,0,1,0,0,0
2013-12-07,T027,41.984809000000006,-87.728492,71.0,53.5,0.0,0,0,0,1,0,0,0
2011-12-09,T048,41.867108,-87.654224,75.0,59.0,0.0,0,0,0,1,0,0,0
2007-02-07,T045,41.9216,-87.666455,67.0,50.0,0.0,0,0,1,0,0,0,0
2007-08-15,T079,41.766202,-87.562889,76.5,68.0,0.53,0,0,0,0,0,0,1
2007-01-08,T115,41.673408,-87.599862,80.5,62.5,0.0,0,1,0,0,0,0,0
2007-07-18,T209,41.740641,-87.546587,77.0,68.5,1.235,0,0,0,1,0,0,0
2011-01-09,T147,41.932094,-87.700117,83.0,70.5,0.0,0,0,1,0,0,0,0
2007-11-07,T148,42.01743,-87.68776899999999,70.0,51.0,0.0,0,0,1,0,0,0,0
2013-06-28,T074,41.822536,-87.66634300000001,75.5,60.5,0.0805,0,0,0,1,0,0,0
2013-12-07,T235,41.776428,-87.627096,71.0,53.5,0.0,0,0,0,1,0,0,0
2009-07-08,T158,41.682587,-87.707973,70.0,59.0,0.28,0,1,0,0,0,0,0
2013-09-19,T035,41.763733,-87.742302,77.0,67.0,0.4205,0,1,0,0,0,0,0
2013-06-14,T135,41.662014,-87.72460799999999,67.0,50.5,0.0,0,0,1,0,0,0,0
2009-08-25,T114,41.798697,-87.736812,71.5,61.0,0.0,0,0,1,0,0,0,0
2009-07-17,T900,41.974689,-87.890615,64.0,51.5,0.0005,0,0,1,0,0,0,0
2007-04-10,T013,41.923738,-87.785288,68.5,56.0,0.0,0,1,0,0,0,0,0
2011-07-15,T090,41.868077,-87.666901,79.0,60.0,0.0005,0,1,0,0,0,0,0
2011-01-09,T047,41.868142,-87.696269,83.0,70.5,0.0,0,0,0,1,0,0,0
2009-07-27,T089,41.723195000000004,-87.64997,74.5,61.0,0.025,0,0,1,0,0,0,0
2009-09-14,T225,41.743402,-87.731435,71.5,55.5,0.0,0,0,1,0,0,0,0
2011-11-07,T212,41.680946,-87.535198,80.0,70.5,0.26,0,0,0,1,0,0,0
2007-08-24,T145,41.878114000000004,-87.629798,75.0,67.0,0.22,0,0,1,0,0,0,0
2007-09-10,T115,41.673408,-87.599862,63.5,44.0,0.0,0,1,0,0,0,0,0
2011-07-15,T115,41.673408,-87.599862,79.0,60.0,0.0005,0,0,0,0,1,0,0
2009-06-26,T031,41.801497999999995,-87.763416,78.5,60.5,0.0,0,1,0,0,0,0,0
2011-01-09,T223,41.973845000000004,-87.805059,83.0,70.5,0.0,0,0,1,0,0,0,0
2007-07-08,T094,41.720848,-87.666014,82.5,73.0,0.685,0,0,1,0,0,0,0
2007-01-08,T025,41.979243,-87.750938,80.5,62.5,0.0,0,0,0,1,0,0,0
2007-04-10,T219,41.966986999999996,-87.674677,68.5,56.0,0.0,0,1,0,0,0,0,0
2007-01-08,T115,41.673408,-87.599862,80.5,62.5,0.0,0,1,0,0,0,0,0
2013-12-07,T082,41.803422999999995,-87.642984,71.0,53.5,0.0,0,0,1,0,0,0,0
2009-12-06,T153,41.907645,-87.760886,61.5,49.0,0.001,0,0,1,0,0,0,0
2013-08-15,T227,41.728495,-87.60096300000001,65.5,51.5,0.0,0,0,0,1,0,0,0
2007-12-09,T082,41.803422999999995,-87.642984,56.5,42.5,0.0,0,0,1,0,0,0,0
2009-02-06,T012,41.991429,-87.747113,55.0,46.5,0.09,0,0,1,0,0,0,0
2011-12-08,T062,41.800737,-87.71188000000001,72.5,58.0,0.0,0,0,1,0,0,0,0
2009-09-17,T011,41.944869,-87.832763,62.0,51.5,0.0,0,1,0,0,0,0,0
2009-02-06,T066,41.77166,-87.703047,55.0,46.5,0.09,0,0,0,1,0,0,0
2013-09-19,T054,41.921965,-87.632085,77.0,67.0,0.4205,0,1,0,0,0,0,0
2009-12-06,T031,41.801497999999995,-87.763416,61.5,49.0,0.001,0,0,0,1,0,0,0
2011-12-09,T065,41.778296999999995,-87.752411,75.0,59.0,0.0,0,1,0,0,0,0,0
2007-08-22,T103,41.702723999999996,-87.536497,80.0,70.5,0.625,0,0,1,0,0,0,0
2009-06-19,T135,41.662014,-87.72460799999999,76.5,67.5,2.42,0,0,0,1,0,0,0
2013-08-08,T099,41.733643,-87.55551,73.0,55.5,0.0,0,0,1,0,0,0,0
2007-12-09,T007,41.994991,-87.769279,56.5,42.5,0.0,0,1,0,0,0,0,0
2007-06-29,T145,41.878114000000004,-87.629798,63.5,55.5,0.0,0,0,0,1,0,0,0
2011-01-09,T030,41.899229999999996,-87.716788,83.0,70.5,0.0,0,0,0,1,0,0,0
2007-08-08,T138,41.726465000000005,-87.585413,80.5,71.5,0.075,0,1,0,0,0,0,0
2009-01-10,T225,41.743402,-87.731435,51.0,46.0,0.74,0,0,0,1,0,0,0
2007-12-09,T054,41.921965,-87.632085,56.5,42.5,0.0,0,1,0,0,0,0,0
2013-08-15,T151,41.916265,-87.800515,65.5,51.5,0.0,0,0,1,0,0,0,0
2013-08-07,T003,41.964242,-87.757639,78.5,70.5,0.6699999999999999,0,0,0,1,0,0,0
2007-09-18,T012,41.991429,-87.747113,77.0,57.5,0.0,0,0,0,1,0,0,0
2007-08-24,T154,41.918704999999996,-87.752329,75.0,67.0,0.22,0,0,1,0,0,0,0
2013-08-07,T900,41.974689,-87.890615,78.5,70.5,0.6699999999999999,0,0,0,1,0,0,0
2007-05-29,T002,41.95469,-87.800991,75.5,58.5,0.0,0,0,0,1,0,0,0
2009-03-06,T900,41.974689,-87.890615,53.0,39.5,0.0,0,0,1,0,0,0,0
2011-12-08,T226,41.793818,-87.654234,72.5,58.0,0.0,0,0,0,1,0,0,0
2011-08-26,T039,41.911823999999996,-87.726737,71.5,58.0,0.0,0,0,0,0,0,0,1
2007-07-08,T046,41.891118,-87.65449100000001,82.5,73.0,0.685,0,0,1,0,0,0,0
2011-11-07,T054,41.921965,-87.632085,80.0,70.5,0.26,0,0,0,1,0,0,0
2013-08-22,T049,41.896282,-87.655232,73.0,66.5,0.295,0,0,1,0,0,0,0
2007-08-22,T138,41.726465000000005,-87.585413,80.0,70.5,0.625,0,1,0,0,0,0,0
2007-08-24,T069,41.768388,-87.678649,75.0,67.0,0.22,0,1,0,0,0,0,0
2013-12-07,T074,41.822536,-87.66634300000001,71.0,53.5,0.0,0,0,0,1,0,0,0
2013-07-06,T013,41.923738,-87.785288,60.5,44.5,0.0005,0,0,0,1,0,0,0
2007-08-17,T138,41.726465000000005,-87.585413,71.5,54.0,0.0,0,1,0,0,0,0,0
2013-06-27,T002,41.95469,-87.800991,78.0,66.0,0.755,0,0,1,0,0,0,0
2007-09-24,T154,41.918704999999996,-87.752329,80.0,62.5,0.0,0,1,0,0,0,0,0
2007-08-24,T035,41.836644,-87.677737,75.0,67.0,0.22,0,0,1,0,0,0,0
2007-08-21,T069,41.768388,-87.678649,77.5,70.0,0.0055,0,1,0,0,0,0,0
2009-07-27,T159,41.732984,-87.649642,74.5,61.0,0.025,0,0,1,0,0,0,0
2007-08-24,T077,41.778748,-87.586427,75.0,67.0,0.22,0,0,1,0,0,0,0
2009-09-17,T227,41.728495,-87.60096300000001,62.0,51.5,0.0,0,0,1,0,0,0,0
2007-01-08,T115,41.673408,-87.599862,80.5,62.5,0.0,0,1,0,0,0,0,0
2009-07-08,T089,41.723195000000004,-87.64997,70.0,59.0,0.28,0,0,1,0,0,0,0
2011-01-09,T011,41.944869,-87.832763,83.0,70.5,0.0,0,0,0,1,0,0,0
2011-09-16,T028,41.986921,-87.689778,53.0,39.0,0.0,0,1,0,0,0,0,0
2011-09-16,T900,41.974689,-87.890615,53.0,39.0,0.0,0,0,1,0,0,0,0
2011-09-16,T158,41.682587,-87.707973,53.0,39.0,0.0,0,0,0,1,0,0,0
2011-05-08,T226,41.793818,-87.654234,76.5,68.0,0.001,0,0,0,1,0,0,0
2013-08-29,T138,41.726465000000005,-87.585413,78.0,64.5,0.0,0,1,0,0,0,0,0
2013-07-25,T073,41.773215,-87.60088,69.5,53.0,0.0,0,0,0,1,0,0,0
2013-09-19,T900,41.974689,-87.890615,77.0,67.0,0.4205,0,0,1,0,0,0,0
2013-08-29,T090,41.868077,-87.666901,78.0,64.5,0.0,0,0,1,0,0,0,0
2007-06-26,T033,41.906638,-87.701431,81.5,69.0,0.0805,0,0,1,0,0,0,0
2007-07-18,T028,41.986921,-87.689778,77.0,68.5,1.235,0,1,0,0,0,0,0
2007-04-10,T092,41.869215999999994,-87.627561,68.5,56.0,0.0,0,1,0,0,0,0,0
2013-08-08,T073,41.773215,-87.60088,73.0,55.5,0.0,0,0,1,0,0,0,0
2013-06-21,T233,42.009876,-87.807277,76.5,64.0,0.45,0,0,0,1,0,0,0
2007-07-18,T046,41.891118,-87.65449100000001,77.0,68.5,1.235,0,1,0,0,0,0,0
2009-10-07,T028,41.986921,-87.689778,74.5,64.5,0.1,0,0,0,1,0,0,0
2013-12-07,T080,41.754676,-87.612922,71.0,53.5,0.0,0,0,1,0,0,0,0
2013-12-09,T228,41.951865999999995,-87.72505699999999,72.5,58.5,0.0305,0,0,1,0,0,0,0
2011-06-30,T011,41.944869,-87.832763,76.0,61.5,0.0155,0,0,1,0,0,0,0
2007-01-08,T148,42.01743,-87.68776899999999,80.5,62.5,0.0,0,0,1,0,0,0,0
2009-09-14,T063,41.82561,-87.726549,71.5,55.5,0.0,0,0,1,0,0,0,0
2011-08-26,T900,41.974689,-87.890615,71.5,58.0,0.0,0,0,0,1,0,0,0
2007-08-24,T033,41.906638,-87.701431,75.0,67.0,0.22,0,0,1,0,0,0,0
2009-08-13,T028,41.986921,-87.689778,74.0,55.0,0.0,0,0,1,0,0,0,0
2007-06-26,T050,41.919343,-87.694259,81.5,69.0,0.0805,0,0,0,1,0,0,0
2011-07-25,T900,41.974689,-87.890615,81.5,66.5,0.005,0,1,0,0,0,0,0
2007-08-24,T016,42.011601,-87.81150600000001,75.0,67.0,0.22,0,0,1,0,0,0,0
2007-01-08,T074,41.822536,-87.66634300000001,80.5,62.5,0.0,0,0,1,0,0,0,0
2013-01-08,T227,41.728495,-87.60096300000001,71.5,55.5,0.0,0,0,0,1,0,0,0
2007-04-09,T017,41.960615999999995,-87.777189,77.5,59.5,0.0,0,0,1,0,0,0,0
2009-06-07,T900,41.974689,-87.890615,73.5,54.0,0.0,0,0,0,1,0,0,0
2011-09-16,T079,41.766202,-87.562889,53.0,39.0,0.0,0,0,0,1,0,0,0
2007-07-27,T015,41.974089,-87.824812,77.0,67.5,0.10500000000000001,0,0,1,0,0,0,0
2013-08-22,T002,41.95469,-87.800991,73.0,66.5,0.295,0,0,1,0,0,0,0
2013-09-19,T230,41.904194,-87.756155,77.0,67.0,0.4205,0,1,0,0,0,0,0
2011-08-19,T221,41.659112,-87.53869300000001,76.5,62.5,0.0,0,0,0,1,0,0,0
2007-08-08,T115,41.673408,-87.599862,80.5,71.5,0.075,0,1,0,0,0,0,0
2009-03-06,T900,41.974689,-87.890615,53.0,39.5,0.0,0,0,0,1,0,0,0
2009-07-13,T900,41.974689,-87.890615,71.0,47.0,0.0,0,0,1,0,0,0,0
2013-09-19,T115,41.673408,-87.599862,77.0,67.0,0.4205,0,1,0,0,0,0,0
2007-07-18,T143,41.999128999999996,-87.795585,77.0,68.5,1.235,0,0,1,0,0,0,0
2009-09-17,T160,41.903002,-87.68826700000001,62.0,51.5,0.0,0,1,0,0,0,0,0
2011-09-23,T013,41.923738,-87.785288,55.0,45.0,0.01,0,1,0,0,0,0,0
2013-08-29,T233,42.009876,-87.807277,78.0,64.5,0.0,0,1,0,0,0,0,0
2007-09-08,T200,41.678618,-87.559308,78.5,71.0,0.255,0,0,0,0,0,0,1
2013-08-29,T002,41.95469,-87.800991,78.0,64.5,0.0,0,0,1,0,0,0,0
2009-06-07,T008,42.008314,-87.77792099999999,73.5,54.0,0.0,0,0,1,0,0,0,0
2007-08-15,T141,41.961743,-87.76007,76.5,68.0,0.53,0,1,0,0,0,0,0
2007-05-06,T050,41.919343,-87.694259,56.5,47.5,0.345,0,0,0,1,0,0,0
2009-07-08,T031,41.801497999999995,-87.763416,70.0,59.0,0.28,0,0,0,1,0,0,0
2013-06-27,T012,41.991429,-87.747113,78.0,66.0,0.755,0,0,0,1,0,0,0
2011-12-09,T159,41.732984,-87.649642,75.0,59.0,0.0,0,0,1,0,0,0,0
2009-08-27,T900,41.974689,-87.890615,64.5,60.5,1.0699999999999998,0,0,0,1,0,0,0
2007-08-16,T115,41.673408,-87.599862,71.5,64.5,0.0,0,1,0,0,0,0,0
2009-06-26,T009,41.992478000000006,-87.862995,78.5,60.5,0.0,0,0,0,1,0,0,0
2009-09-25,T094,41.720848,-87.666014,65.0,57.0,0.09,0,1,0,0,0,0,0
2007-08-24,T083,41.754292,-87.590773,75.0,67.0,0.22,0,1,0,0,0,0,0
2007-04-09,T039,41.911823999999996,-87.726737,77.5,59.5,0.0,0,1,0,0,0,0,0
2009-07-31,T900,41.974689,-87.890615,71.0,54.5,0.0,0,0,1,0,0,0,0
2007-07-18,T049,41.896282,-87.655232,77.0,68.5,1.235,0,0,1,0,0,0,0
2009-07-08,T900,41.974689,-87.890615,70.0,59.0,0.28,0,0,0,1,0,0,0
2011-08-19,T030,41.899229999999996,-87.716788,76.5,62.5,0.0,0,0,0,1,0,0,0
2007-11-07,T003,41.964242,-87.757639,70.0,51.0,0.0,0,0,1,0,0,0,0
2011-07-15,T027,41.984809000000006,-87.728492,79.0,60.0,0.0005,0,0,1,0,0,0,0
2013-08-07,T223,41.973845000000004,-87.805059,78.5,70.5,0.6699999999999999,0,0,0,1,0,0,0
2009-09-17,T016,42.011601,-87.81150600000001,62.0,51.5,0.0,0,0,0,1,0,0,0
2013-12-09,T209,41.740641,-87.546587,72.5,58.5,0.0305,0,1,0,0,0,0,0
2007-01-08,T008,42.008314,-87.77792099999999,80.5,62.5,0.0,0,1,0,0,0,0,0
2007-07-25,T138,41.726465000000005,-87.585413,77.5,60.5,0.0005,0,1,0,0,0,0,0
2007-07-18,T138,41.726465000000005,-87.585413,77.0,68.5,1.235,0,0,0,0,1,0,0
2007-06-09,T221,41.659112,-87.53869300000001,78.5,66.5,0.13,0,1,0,0,0,0,0
2007-08-15,T074,41.822536,-87.66634300000001,76.5,68.0,0.53,0,0,1,0,0,0,0
2013-06-09,T077,41.778748,-87.586427,73.0,56.5,0.0,0,1,0,0,0,0,0
2013-08-08,T114,41.798697,-87.736812,73.0,55.5,0.0,0,0,0,1,0,0,0
2011-12-08,T147,41.932094,-87.700117,72.5,58.0,0.0,0,0,1,0,0,0,0
2013-08-29,T114,41.798697,-87.736812,78.0,64.5,0.0,0,1,0,0,0,0,0
2007-09-18,T004,41.962728000000006,-87.748367,77.0,57.5,0.0,0,1,0,0,0,0,0
2007-06-26,T129,41.891126,-87.61156,81.5,69.0,0.0805,0,0,0,1,0,0,0
2007-08-21,T002,41.95469,-87.800991,77.5,70.0,0.0055,0,0,0,0,0,0,1
2007-01-08,T096,41.731922,-87.677512,80.5,62.5,0.0,0,0,1,0,0,0,0
2009-08-27,T159,41.732984,-87.649642,64.5,60.5,1.0699999999999998,0,0,1,0,0,0,0
2013-06-21,T030,41.899229999999996,-87.716788,76.5,64.0,0.45,0,0,0,1,0,0,0
2007-01-08,T070,41.797616,-87.797894,80.5,62.5,0.0,0,0,1,0,0,0,0
2007-07-18,T215,41.686398,-87.531635,77.0,68.5,1.235,0,1,0,0,0,0,0
2007-08-28,T103,41.702723999999996,-87.536497,79.5,65.5,0.0,0,0,1,0,0,0,0
2007-12-09,T089,41.723195000000004,-87.64997,56.5,42.5,0.0,0,0,1,0,0,0,0
2013-08-15,T008,42.008314,-87.77792099999999,65.5,51.5,0.0,0,0,0,1,0,0,0
2007-08-21,T063,41.82561,-87.726549,77.5,70.0,0.0055,0,0,1,0,0,0,0
2013-12-07,T102,41.750498,-87.605294,71.0,53.5,0.0,0,0,0,1,0,0,0
2007-09-10,T128,41.704572,-87.56566600000001,63.5,44.0,0.0,0,1,0,0,0,0,0
